from_node_id,to_node_id,day_no,start_time_in_min,end_time_in_min,sensor_type,direction,link_count,occupancy,travel_time,avg_speed
10045,10042,1,1260,1320,link_count,1,346,,,
10045,10042,1,1320,1380,link_count,1,272,,,
10045,10042,1,1380,1440,link_count,1,184,,,
10266,10083,1,0,60,link_count,1,523,,,
10266,10083,1,60,120,link_count,1,369,,,
10266,10083,1,120,180,link_count,1,316,,,
10266,10083,1,180,240,link_count,1,338,,,
10266,10083,1,240,300,link_count,1,550,,,
10266,10083,1,300,360,link_count,1,1581,,,
10266,10083,1,360,420,link_count,1,3174,,,
10266,10083,1,420,480,link_count,1,4760,,,
10266,10083,1,480,540,link_count,1,4502,,,
10266,10083,1,540,600,link_count,1,3462,,,
10266,10083,1,600,660,link_count,1,3040,,,
10266,10083,1,660,720,link_count,1,3047,,,
10266,10083,1,720,780,link_count,1,3292,,,
10266,10083,1,780,840,link_count,1,3311,,,
10266,10083,1,840,900,link_count,1,3747,,,
10266,10083,1,900,960,link_count,1,4538,,,
10266,10083,1,960,1020,link_count,1,4677,,,
10266,10083,1,1020,1080,link_count,1,4993,,,
10266,10083,1,1080,1140,link_count,1,4107,,,
10266,10083,1,1140,1200,link_count,1,2762,,,
10266,10083,1,1200,1260,link_count,1,2092,,,
10266,10083,1,1260,1320,link_count,1,1815,,,
10266,10083,1,1320,1380,link_count,1,1306,,,
10266,10083,1,1380,1440,link_count,1,907,,,
10084,10086,1,0,60,link_count,1,555,,,
10084,10086,1,60,120,link_count,1,327,,,
10084,10086,1,120,180,link_count,1,345,,,
10084,10086,1,180,240,link_count,1,419,,,
10084,10086,1,240,300,link_count,1,766,,,
10084,10086,1,300,360,link_count,1,1758,,,
10084,10086,1,360,420,link_count,1,3449,,,
10084,10086,1,420,480,link_count,1,4707,,,
10084,10086,1,480,540,link_count,1,4282,,,
10084,10086,1,540,600,link_count,1,3452,,,
10084,10086,1,600,660,link_count,1,3085,,,
10084,10086,1,660,720,link_count,1,2950,,,
10084,10086,1,720,780,link_count,1,3089,,,
10084,10086,1,780,840,link_count,1,3161,,,
10084,10086,1,840,900,link_count,1,3432,,,
10084,10086,1,900,960,link_count,1,3864,,,
10084,10086,1,960,1020,link_count,1,4030,,,
10084,10086,1,1020,1080,link_count,1,3867,,,
10084,10086,1,1080,1140,link_count,1,3591,,,
10084,10086,1,1140,1200,link_count,1,2344,,,
10084,10086,1,1200,1260,link_count,1,1899,,,
10084,10086,1,1260,1320,link_count,1,1690,,,
10084,10086,1,1320,1380,link_count,1,1643,,,
10084,10086,1,1380,1440,link_count,1,911,,,
10477,10481,1,0,60,link_count,1,564,,,
10477,10481,1,60,120,link_count,1,372,,,
10477,10481,1,120,180,link_count,1,315,,,
10477,10481,1,180,240,link_count,1,391,,,
10477,10481,1,240,300,link_count,1,798,,,
10477,10481,1,300,360,link_count,1,2075,,,
10477,10481,1,360,420,link_count,1,4122,,,
10477,10481,1,420,480,link_count,1,6545,,,
10477,10481,1,480,540,link_count,1,6089,,,
10477,10481,1,540,600,link_count,1,4550,,,
10477,10481,1,600,660,link_count,1,3896,,,
10477,10481,1,660,720,link_count,1,3948,,,
10477,10481,1,720,780,link_count,1,4203,,,
10477,10481,1,780,840,link_count,1,4285,,,
10477,10481,1,840,900,link_count,1,4709,,,
10477,10481,1,900,960,link_count,1,5608,,,
10477,10481,1,960,1020,link_count,1,5884,,,
10477,10481,1,1020,1080,link_count,1,5993,,,
10477,10481,1,1080,1140,link_count,1,4951,,,
10477,10481,1,1140,1200,link_count,1,3438,,,
10477,10481,1,1200,1260,link_count,1,2677,,,
10477,10481,1,1260,1320,link_count,1,2157,,,
10477,10481,1,1320,1380,link_count,1,1541,,,
10477,10481,1,1380,1440,link_count,1,1055,,,
10480,10473,1,0,60,link_count,1,780,,,
10480,10473,1,60,120,link_count,1,500,,,
10480,10473,1,120,180,link_count,1,402,,,
10480,10473,1,180,240,link_count,1,421,,,
10480,10473,1,240,300,link_count,1,822,,,
10480,10473,1,300,360,link_count,1,1896,,,
10480,10473,1,360,420,link_count,1,3843,,,
10480,10473,1,420,480,link_count,1,5385,,,
10480,10473,1,480,540,link_count,1,5016,,,
10480,10473,1,540,600,link_count,1,4285,,,
10480,10473,1,600,660,link_count,1,3982,,,
10480,10473,1,660,720,link_count,1,3866,,,
10480,10473,1,720,780,link_count,1,4011,,,
10480,10473,1,780,840,link_count,1,4115,,,
10480,10473,1,840,900,link_count,1,4679,,,
10480,10473,1,900,960,link_count,1,5365,,,
10480,10473,1,960,1020,link_count,1,6254,,,
10480,10473,1,1020,1080,link_count,1,6250,,,
10480,10473,1,1080,1140,link_count,1,5131,,,
10480,10473,1,1140,1200,link_count,1,3392,,,
10480,10473,1,1200,1260,link_count,1,2759,,,
10480,10473,1,1260,1320,link_count,1,2437,,,
10480,10473,1,1320,1380,link_count,1,2093,,,
10480,10473,1,1380,1440,link_count,1,1230,,,
10840,10806,1,0,60,link_count,1,259,,,
10840,10806,1,60,120,link_count,1,156,,,
10840,10806,1,120,180,link_count,1,126,,,
10840,10806,1,180,240,link_count,1,184,,,
10840,10806,1,240,300,link_count,1,427,,,
10840,10806,1,300,360,link_count,1,1438,,,
10840,10806,1,360,420,link_count,1,3406,,,
10840,10806,1,420,480,link_count,1,5071,,,
10840,10806,1,480,540,link_count,1,4480,,,
10840,10806,1,540,600,link_count,1,3141,,,
10840,10806,1,600,660,link_count,1,2669,,,
10840,10806,1,660,720,link_count,1,2554,,,
10840,10806,1,720,780,link_count,1,2597,,,
10840,10806,1,780,840,link_count,1,2753,,,
10840,10806,1,840,900,link_count,1,3326,,,
10840,10806,1,900,960,link_count,1,4118,,,
10840,10806,1,960,1020,link_count,1,4735,,,
10840,10806,1,1020,1080,link_count,1,4931,,,
10840,10806,1,1080,1140,link_count,1,3666,,,
10840,10806,1,1140,1200,link_count,1,2267,,,
10840,10806,1,1200,1260,link_count,1,1643,,,
10840,10806,1,1260,1320,link_count,1,1319,,,
10840,10806,1,1320,1380,link_count,1,885,,,
10840,10806,1,1380,1440,link_count,1,505,,,
10807,10837,1,0,60,link_count,1,305,,,
10807,10837,1,60,120,link_count,1,165,,,
10807,10837,1,120,180,link_count,1,144,,,
10807,10837,1,180,240,link_count,1,156,,,
10807,10837,1,240,300,link_count,1,306,,,
10807,10837,1,300,360,link_count,1,1040,,,
10807,10837,1,360,420,link_count,1,2714,,,
10807,10837,1,420,480,link_count,1,4558,,,
10807,10837,1,480,540,link_count,1,4440,,,
10807,10837,1,540,600,link_count,1,3308,,,
10807,10837,1,600,660,link_count,1,2618,,,
10807,10837,1,660,720,link_count,1,2514,,,
10807,10837,1,720,780,link_count,1,2685,,,
10807,10837,1,780,840,link_count,1,2682,,,
10807,10837,1,840,900,link_count,1,3198,,,
10807,10837,1,900,960,link_count,1,4124,,,
10807,10837,1,960,1020,link_count,1,4327,,,
10807,10837,1,1020,1080,link_count,1,4550,,,
10807,10837,1,1080,1140,link_count,1,3706,,,
10807,10837,1,1140,1200,link_count,1,2277,,,
10807,10837,1,1200,1260,link_count,1,1615,,,
10807,10837,1,1260,1320,link_count,1,1252,,,
10807,10837,1,1320,1380,link_count,1,870,,,
10807,10837,1,1380,1440,link_count,1,564,,,
10304,10340,1,0,60,link_count,1,126,,,
10304,10340,1,60,120,link_count,1,99,,,
10304,10340,1,120,180,link_count,1,85,,,
10304,10340,1,180,240,link_count,1,115,,,
10304,10340,1,240,300,link_count,1,263,,,
10304,10340,1,300,360,link_count,1,1025,,,
10304,10340,1,360,420,link_count,1,2175,,,
10304,10340,1,420,480,link_count,1,3060,,,
10304,10340,1,480,540,link_count,1,2293,,,
10304,10340,1,540,600,link_count,1,1474,,,
10304,10340,1,600,660,link_count,1,1278,,,
10304,10340,1,660,720,link_count,1,1269,,,
10304,10340,1,720,780,link_count,1,1311,,,
10304,10340,1,780,840,link_count,1,1331,,,
10304,10340,1,840,900,link_count,1,1481,,,
10304,10340,1,900,960,link_count,1,1586,,,
10304,10340,1,960,1020,link_count,1,1611,,,
10304,10340,1,1020,1080,link_count,1,1798,,,
10304,10340,1,1080,1140,link_count,1,1529,,,
10304,10340,1,1140,1200,link_count,1,1115,,,
10304,10340,1,1200,1260,link_count,1,958,,,
10304,10340,1,1260,1320,link_count,1,737,,,
10304,10340,1,1320,1380,link_count,1,532,,,
10304,10340,1,1380,1440,link_count,1,294,,,
10339,10303,1,0,60,link_count,1,210,,,
10339,10303,1,60,120,link_count,1,117,,,
10339,10303,1,120,180,link_count,1,95,,,
10339,10303,1,180,240,link_count,1,100,,,
10339,10303,1,240,300,link_count,1,132,,,
10339,10303,1,300,360,link_count,1,316,,,
10339,10303,1,360,420,link_count,1,696,,,
10339,10303,1,420,480,link_count,1,1073,,,
10339,10303,1,480,540,link_count,1,1121,,,
10339,10303,1,540,600,link_count,1,1029,,,
10339,10303,1,600,660,link_count,1,1138,,,
10339,10303,1,660,720,link_count,1,1298,,,
10339,10303,1,720,780,link_count,1,1432,,,
10339,10303,1,780,840,link_count,1,1518,,,
10339,10303,1,840,900,link_count,1,1919,,,
10339,10303,1,900,960,link_count,1,2584,,,
10339,10303,1,960,1020,link_count,1,2989,,,
10339,10303,1,1020,1080,link_count,1,3198,,,
10339,10303,1,1080,1140,link_count,1,2328,,,
10339,10303,1,1140,1200,link_count,1,1507,,,
10339,10303,1,1200,1260,link_count,1,1248,,,
10339,10303,1,1260,1320,link_count,1,929,,,
10339,10303,1,1320,1380,link_count,1,747,,,
10339,10303,1,1380,1440,link_count,1,441,,,
10274,10316,1,0,60,link_count,1,115,,,
10274,10316,1,60,120,link_count,1,71,,,
10274,10316,1,120,180,link_count,1,62,,,
10274,10316,1,180,240,link_count,1,82,,,
10274,10316,1,240,300,link_count,1,202,,,
10274,10316,1,300,360,link_count,1,776,,,
10274,10316,1,360,420,link_count,1,1792,,,
10274,10316,1,420,480,link_count,1,2611,,,
10274,10316,1,480,540,link_count,1,2062,,,
10274,10316,1,540,600,link_count,1,1315,,,
10274,10316,1,600,660,link_count,1,1159,,,
10274,10316,1,660,720,link_count,1,1116,,,
10274,10316,1,720,780,link_count,1,1111,,,
10274,10316,1,780,840,link_count,1,1154,,,
10274,10316,1,840,900,link_count,1,1260,,,
10274,10316,1,900,960,link_count,1,1353,,,
10274,10316,1,960,1020,link_count,1,1375,,,
10274,10316,1,1020,1080,link_count,1,1560,,,
10274,10316,1,1080,1140,link_count,1,1351,,,
10274,10316,1,1140,1200,link_count,1,979,,,
10274,10316,1,1200,1260,link_count,1,837,,,
10274,10316,1,1260,1320,link_count,1,646,,,
10274,10316,1,1320,1380,link_count,1,426,,,
10274,10316,1,1380,1440,link_count,1,242,,,
10315,10273,1,0,60,link_count,1,185,,,
10315,10273,1,60,120,link_count,1,109,,,
10315,10273,1,120,180,link_count,1,79,,,
10315,10273,1,180,240,link_count,1,74,,,
10315,10273,1,240,300,link_count,1,135,,,
10315,10273,1,300,360,link_count,1,355,,,
10315,10273,1,360,420,link_count,1,736,,,
10315,10273,1,420,480,link_count,1,1058,,,
10315,10273,1,480,540,link_count,1,1109,,,
10315,10273,1,540,600,link_count,1,1011,,,
10315,10273,1,600,660,link_count,1,1053,,,
10315,10273,1,660,720,link_count,1,1200,,,
10315,10273,1,720,780,link_count,1,1289,,,
10315,10273,1,780,840,link_count,1,1380,,,
10315,10273,1,840,900,link_count,1,1675,,,
10315,10273,1,900,960,link_count,1,2232,,,
10315,10273,1,960,1020,link_count,1,2703,,,
10315,10273,1,1020,1080,link_count,1,2953,,,
10315,10273,1,1080,1140,link_count,1,2137,,,
10315,10273,1,1140,1200,link_count,1,1389,,,
10315,10273,1,1200,1260,link_count,1,1097,,,
10315,10273,1,1260,1320,link_count,1,841,,,
10315,10273,1,1320,1380,link_count,1,708,,,
10315,10273,1,1380,1440,link_count,1,359,,,
10181,10182,1,0,60,link_count,1,84,,,
10181,10182,1,60,120,link_count,1,57,,,
10181,10182,1,120,180,link_count,1,54,,,
10181,10182,1,180,240,link_count,1,58,,,
10181,10182,1,240,300,link_count,1,178,,,
10181,10182,1,300,360,link_count,1,572,,,
10181,10182,1,360,420,link_count,1,1069,,,
10181,10182,1,420,480,link_count,1,1494,,,
10181,10182,1,480,540,link_count,1,1351,,,
10181,10182,1,540,600,link_count,1,966,,,
10181,10182,1,600,660,link_count,1,893,,,
10181,10182,1,660,720,link_count,1,742,,,
10181,10182,1,720,780,link_count,1,844,,,
10181,10182,1,780,840,link_count,1,832,,,
10181,10182,1,840,900,link_count,1,862,,,
10181,10182,1,900,960,link_count,1,993,,,
10181,10182,1,960,1020,link_count,1,1018,,,
10181,10182,1,1020,1080,link_count,1,1036,,,
10181,10182,1,1080,1140,link_count,1,807,,,
10181,10182,1,1140,1200,link_count,1,613,,,
10181,10182,1,1200,1260,link_count,1,540,,,
10181,10182,1,1260,1320,link_count,1,419,,,
10181,10182,1,1320,1380,link_count,1,282,,,
10181,10182,1,1380,1440,link_count,1,168,,,
10182,10181,1,0,60,link_count,1,112,,,
10182,10181,1,60,120,link_count,1,65,,,
10182,10181,1,120,180,link_count,1,47,,,
10182,10181,1,180,240,link_count,1,51,,,
10182,10181,1,240,300,link_count,1,92,,,
10182,10181,1,300,360,link_count,1,228,,,
10182,10181,1,360,420,link_count,1,478,,,
10182,10181,1,420,480,link_count,1,730,,,
10182,10181,1,480,540,link_count,1,740,,,
10182,10181,1,540,600,link_count,1,631,,,
10182,10181,1,600,660,link_count,1,589,,,
10182,10181,1,660,720,link_count,1,603,,,
10182,10181,1,720,780,link_count,1,649,,,
10182,10181,1,780,840,link_count,1,661,,,
10182,10181,1,840,900,link_count,1,823,,,
10182,10181,1,900,960,link_count,1,1103,,,
10182,10181,1,960,1020,link_count,1,1294,,,
10182,10181,1,1020,1080,link_count,1,1382,,,
10182,10181,1,1080,1140,link_count,1,1040,,,
10182,10181,1,1140,1200,link_count,1,667,,,
10182,10181,1,1200,1260,link_count,1,503,,,
10182,10181,1,1260,1320,link_count,1,380,,,
10182,10181,1,1320,1380,link_count,1,273,,,
10182,10181,1,1380,1440,link_count,1,183,,,
10423,10141,1,0,60,link_count,1,286,,,
10423,10141,1,60,120,link_count,1,152,,,
10423,10141,1,120,180,link_count,1,96,,,
10423,10141,1,180,240,link_count,1,130,,,
10423,10141,1,240,300,link_count,1,265,,,
10423,10141,1,300,360,link_count,1,694,,,
10423,10141,1,360,420,link_count,1,1503,,,
10423,10141,1,420,480,link_count,1,2433,,,
10423,10141,1,480,540,link_count,1,2247,,,
10423,10141,1,540,600,link_count,1,1840,,,
10423,10141,1,600,660,link_count,1,1808,,,
10423,10141,1,660,720,link_count,1,2228,,,
10423,10141,1,720,780,link_count,1,2331,,,
10423,10141,1,780,840,link_count,1,2340,,,
10423,10141,1,840,900,link_count,1,2877,,,
10423,10141,1,900,960,link_count,1,3449,,,
10423,10141,1,960,1020,link_count,1,3932,,,
10423,10141,1,1020,1080,link_count,1,3752,,,
10423,10141,1,1080,1140,link_count,1,2935,,,
10423,10141,1,1140,1200,link_count,1,2003,,,
10423,10141,1,1200,1260,link_count,1,1470,,,
10423,10141,1,1260,1320,link_count,1,1114,,,
10423,10141,1,1320,1380,link_count,1,777,,,
10423,10141,1,1380,1440,link_count,1,451,,,
10142,10424,1,0,60,link_count,1,403,,,
10142,10424,1,60,120,link_count,1,225,,,
10142,10424,1,120,180,link_count,1,146,,,
10142,10424,1,180,240,link_count,1,240,,,
10142,10424,1,240,300,link_count,1,580,,,
10142,10424,1,300,360,link_count,1,1814,,,
10142,10424,1,360,420,link_count,1,2809,,,
10142,10424,1,420,480,link_count,1,3796,,,
10142,10424,1,480,540,link_count,1,3316,,,
10142,10424,1,540,600,link_count,1,2187,,,
10142,10424,1,600,660,link_count,1,1740,,,
10142,10424,1,660,720,link_count,1,1848,,,
10142,10424,1,720,780,link_count,1,1938,,,
10142,10424,1,780,840,link_count,1,2044,,,
10142,10424,1,840,900,link_count,1,2229,,,
10142,10424,1,900,960,link_count,1,2478,,,
10142,10424,1,960,1020,link_count,1,2678,,,
10142,10424,1,1020,1080,link_count,1,2340,,,
10142,10424,1,1080,1140,link_count,1,2057,,,
10142,10424,1,1140,1200,link_count,1,1706,,,
10142,10424,1,1200,1260,link_count,1,1452,,,
10142,10424,1,1260,1320,link_count,1,1440,,,
10142,10424,1,1320,1380,link_count,1,925,,,
10142,10424,1,1380,1440,link_count,1,561,,,
10393,10401,1,0,60,link_count,1,368,,,
10393,10401,1,60,120,link_count,1,205,,,
10393,10401,1,120,180,link_count,1,145,,,
10393,10401,1,180,240,link_count,1,130,,,
10393,10401,1,240,300,link_count,1,228,,,
10393,10401,1,300,360,link_count,1,544,,,
10393,10401,1,360,420,link_count,1,1283,,,
10393,10401,1,420,480,link_count,1,2243,,,
10393,10401,1,480,540,link_count,1,2056,,,
10393,10401,1,540,600,link_count,1,1741,,,
10393,10401,1,600,660,link_count,1,1637,,,
10393,10401,1,660,720,link_count,1,1810,,,
10393,10401,1,720,780,link_count,1,2055,,,
10393,10401,1,780,840,link_count,1,2242,,,
10393,10401,1,840,900,link_count,1,3096,,,
10393,10401,1,900,960,link_count,1,3911,,,
10393,10401,1,960,1020,link_count,1,4320,,,
10393,10401,1,1020,1080,link_count,1,4148,,,
10393,10401,1,1080,1140,link_count,1,3183,,,
10393,10401,1,1140,1200,link_count,1,2263,,,
10393,10401,1,1200,1260,link_count,1,1841,,,
10393,10401,1,1260,1320,link_count,1,1534,,,
10393,10401,1,1320,1380,link_count,1,985,,,
10393,10401,1,1380,1440,link_count,1,578,,,
10395,10394,1,0,60,link_count,1,270,,,
10395,10394,1,60,120,link_count,1,132,,,
10395,10394,1,120,180,link_count,1,114,,,
10395,10394,1,180,240,link_count,1,234,,,
10395,10394,1,240,300,link_count,1,699,,,
10395,10394,1,300,360,link_count,1,2097,,,
10395,10394,1,360,420,link_count,1,3422,,,
10395,10394,1,420,480,link_count,1,4220,,,
10395,10394,1,480,540,link_count,1,3681,,,
10395,10394,1,540,600,link_count,1,2568,,,
10395,10394,1,600,660,link_count,1,2013,,,
10395,10394,1,660,720,link_count,1,2111,,,
10395,10394,1,720,780,link_count,1,2097,,,
10395,10394,1,780,840,link_count,1,1984,,,
10395,10394,1,840,900,link_count,1,2103,,,
10395,10394,1,900,960,link_count,1,2391,,,
10395,10394,1,960,1020,link_count,1,2721,,,
10395,10394,1,1020,1080,link_count,1,2622,,,
10395,10394,1,1080,1140,link_count,1,2162,,,
10395,10394,1,1140,1200,link_count,1,1622,,,
10395,10394,1,1200,1260,link_count,1,1268,,,
10395,10394,1,1260,1320,link_count,1,1101,,,
10395,10394,1,1320,1380,link_count,1,659,,,
10395,10394,1,1380,1440,link_count,1,361,,,
10035,10033,1,0,60,link_count,1,369,,,
10035,10033,1,60,120,link_count,1,205,,,
10035,10033,1,120,180,link_count,1,155,,,
10035,10033,1,180,240,link_count,1,119,,,
10035,10033,1,240,300,link_count,1,160,,,
10035,10033,1,300,360,link_count,1,415,,,
10035,10033,1,360,420,link_count,1,1078,,,
10035,10033,1,420,480,link_count,1,1904,,,
10035,10033,1,480,540,link_count,1,1926,,,
10035,10033,1,540,600,link_count,1,1674,,,
10035,10033,1,600,660,link_count,1,1635,,,
10035,10033,1,660,720,link_count,1,1738,,,
10035,10033,1,720,780,link_count,1,2001,,,
10035,10033,1,780,840,link_count,1,2106,,,
10035,10033,1,840,900,link_count,1,3117,,,
10035,10033,1,900,960,link_count,1,4088,,,
10035,10033,1,960,1020,link_count,1,4304,,,
10035,10033,1,1020,1080,link_count,1,4236,,,
10035,10033,1,1080,1140,link_count,1,3498,,,
10035,10033,1,1140,1200,link_count,1,2405,,,
10035,10033,1,1200,1260,link_count,1,1862,,,
10035,10033,1,1260,1320,link_count,1,1439,,,
10035,10033,1,1320,1380,link_count,1,1066,,,
10035,10033,1,1380,1440,link_count,1,677,,,
10034,10040,1,0,60,link_count,1,184,,,
10034,10040,1,60,120,link_count,1,152,,,
10034,10040,1,120,180,link_count,1,134,,,
10034,10040,1,180,240,link_count,1,274,,,
10034,10040,1,240,300,link_count,1,884,,,
10034,10040,1,300,360,link_count,1,2629,,,
10034,10040,1,360,420,link_count,1,3958,,,
10034,10040,1,420,480,link_count,1,4326,,,
10034,10040,1,480,540,link_count,1,3749,,,
10034,10040,1,540,600,link_count,1,2548,,,
10034,10040,1,600,660,link_count,1,2059,,,
10034,10040,1,660,720,link_count,1,2097,,,
10034,10040,1,720,780,link_count,1,2091,,,
10034,10040,1,780,840,link_count,1,2178,,,
10034,10040,1,840,900,link_count,1,2392,,,
10034,10040,1,900,960,link_count,1,2557,,,
10034,10040,1,960,1020,link_count,1,2480,,,
10034,10040,1,1020,1080,link_count,1,2306,,,
10034,10040,1,1080,1140,link_count,1,2341,,,
10034,10040,1,1140,1200,link_count,1,1749,,,
10034,10040,1,1200,1260,link_count,1,1440,,,
10034,10040,1,1260,1320,link_count,1,1186,,,
10034,10040,1,1320,1380,link_count,1,658,,,
10034,10040,1,1380,1440,link_count,1,476,,,
10616,10614,1,0,60,link_count,1,121,,,
10616,10614,1,60,120,link_count,1,66,,,
10616,10614,1,120,180,link_count,1,38,,,
10616,10614,1,180,240,link_count,1,27,,,
10616,10614,1,240,300,link_count,1,31,,,
10616,10614,1,300,360,link_count,1,99,,,
10616,10614,1,360,420,link_count,1,298,,,
10616,10614,1,420,480,link_count,1,507,,,
10616,10614,1,480,540,link_count,1,488,,,
10616,10614,1,540,600,link_count,1,486,,,
10616,10614,1,600,660,link_count,1,551,,,
10616,10614,1,660,720,link_count,1,652,,,
10616,10614,1,720,780,link_count,1,727,,,
10616,10614,1,780,840,link_count,1,769,,,
10616,10614,1,840,900,link_count,1,983,,,
10616,10614,1,900,960,link_count,1,1433,,,
10616,10614,1,960,1020,link_count,1,1872,,,
10616,10614,1,1020,1080,link_count,1,1944,,,
10616,10614,1,1080,1140,link_count,1,1363,,,
10616,10614,1,1140,1200,link_count,1,972,,,
10616,10614,1,1200,1260,link_count,1,726,,,
10616,10614,1,1260,1320,link_count,1,509,,,
10616,10614,1,1320,1380,link_count,1,327,,,
10616,10614,1,1380,1440,link_count,1,187,,,
10613,10615,1,0,60,link_count,1,54,,,
10613,10615,1,60,120,link_count,1,52,,,
10613,10615,1,120,180,link_count,1,37,,,
10613,10615,1,180,240,link_count,1,66,,,
10613,10615,1,240,300,link_count,1,214,,,
10613,10615,1,300,360,link_count,1,719,,,
10613,10615,1,360,420,link_count,1,1343,,,
10613,10615,1,420,480,link_count,1,1694,,,
10613,10615,1,480,540,link_count,1,1418,,,
10613,10615,1,540,600,link_count,1,972,,,
10613,10615,1,600,660,link_count,1,767,,,
10613,10615,1,660,720,link_count,1,749,,,
10613,10615,1,720,780,link_count,1,780,,,
10613,10615,1,780,840,link_count,1,640,,,
10613,10615,1,840,900,link_count,1,728,,,
